zip,latitude,longitude
70402,30.51,-90.48
70403,30.48,-90.48
70404,30.51,-90.42
70420,30.48,-90
70421,30.61,-90.41
70422,30.72,-90.52
70426,30.93,-89.86
70427,30.76,-89.88
70428,30.59,-89.94
70429,30.84,-90.04
70431,30.61,-89.93
70432,30.5,-90.13
70433,30.47,-90.1
70434,30.49,-90.13
70435,30.54,-90.08
70436,30.79,-90.51
70437,30.62,-90.19
70438,30.84,-90.12
70440,30.38,-90.08
70441,30.87,-90.75
70442,30.69,-90.32
70443,30.63,-90.52
70444,30.92,-90.5
70445,30.33,-89.93
70446,30.62,-90.36
70447,30.42,-90.19
70448,30.37,-90.06
70449,30.27,-90.73
70450,30.94,-90.26
70451,30.55,-90.48
70452,30.4,-89.77
70453,30.7,-90.78
70454,30.43,-90.42
70455,30.52,-90.31
70456,30.77,-90.51
70457,30.43,-89.88
70458,30.27,-89.78
70459,30.43,-89.88
70460,30.3,-89.81
70461,30.27,-89.73
70462,30.39,-90.57
70463,30.66,-89.9
70464,30.53,-89.89
70465,30.88,-90.51
70466,30.56,-90.5
70467,30.9,-89.82
70469,30.43,-89.88
70470,30.43,-89.88
70471,30.4,-90.08
70494,30.43,-90.45
70499,30.85,-90.15
70501,30.23,-92.01
70502,30.32,-92.03
70503,30.19,-92.05
70504,30.21,-92.02
70505,30.2,-92.02
70506,30.21,-92.06
70507,30.28,-92.03
70508,30.16,-92.02
70509,30.16,-92
70510,29.94,-92.15
70511,30.03,-92.18
70512,30.41,-91.92
70513,29.91,-91.91
70514,29.84,-91.55
70515,30.47,-92.59
70516,30.37,-92.3
70517,30.3,-91.86
70518,30.13,-91.95
70519,30.08,-91.91
70520,30.33,-92.04
70521,30.34,-91.85
70522,29.75,-91.44
70523,29.88,-91.53
70524,30.57,-92.32
70525,30.41,-92.22
70526,30.21,-92.38
70527,30.23,-92.3
70528,29.95,-91.99
70529,30.2,-92.16
70531,30.24,-92.51
70532,30.48,-92.7
70533,29.94,-92.04
70534,30.18,-92.47
70535,30.49,-92.42
70537,30.26,-92.57
70538,29.76,-91.53
70540,29.76,-91.47
70541,30.42,-92.05
70542,30.01,-92.54
70543,30.33,-92.5
70544,29.91,-91.67
70546,30.24,-92.66
70548,29.98,-92.32
70549,30.08,-92.73
70550,30.52,-92.18
70551,30.48,-91.97
70552,30.08,-91.71
70554,30.63,-92.43
70555,30.1,-92.13
70556,30.19,-92.58
70558,30.1,-92.06
70559,30.14,-92.51
70560,29.98,-91.84
70562,29.74,-91.63
70563,30.02,-91.78
70569,29.91,-91.81
70570,30.53,-92.1
70571,30.57,-92.09
70575,29.87,-92.16
70576,30.78,-92.42
70577,30.55,-91.93
70578,30.23,-92.26
70580,30.68,-92.43
70581,30.25,-92.74
70582,30.15,-91.8
70583,30.24,-92.1
70584,30.39,-92.08
70585,30.87,-92.41
70586,30.71,-92.31
70589,30.65,-92.05
70591,30.25,-92.83
70592,30.1,-92
70593,30.21,-92.1
70594,29.7,-90.57
70596,30.21,-92.1
70598,30.21,-92.1
70601,30.23,-93.2
70602,30.26,-93.33
70605,30.17,-93.25
70606,30.26,-93.33
70607,30.13,-93.2
70609,30.26,-93.33
70611,30.33,-93.21
70612,30.26,-93.33
70615,30.24,-93.15
70616,30.26,-93.33
70629,30.26,-93.33
70630,30.08,-93.03
70631,29.78,-93.41
70632,29.84,-93.04
70633,30.44,-93.41
70634,30.84,-93.27
70637,30.69,-92.98
70638,30.87,-92.79
70639,30.99,-93.5
70640,30.37,-92.92
70642,31.11,-93.2
70643,29.77,-92.89
70644,30.8,-92.94
70645,30,-93.38
70646,30.11,-92.92
70647,30.24,-93
70648,30.49,-92.86
70650,30.24,-92.92
70651,30.52,-92.96
70652,30.6,-93.26
70653,30.69,-93.56
70654,30.71,-92.89
70655,30.62,-92.75
70656,30.94,-92.95
70657,30.47,-93.14
70658,30.52,-93.03
70659,30.92,-93.28
70660,30.59,-93.42
70661,30.34,-93.66
70662,30.81,-93.01
70663,30.25,-93.36
70664,30.26,-93.33
70665,30.15,-93.42
70668,30.18,-93.6
70669,30.25,-93.27
70704,30.52,-91.08
70706,30.61,-90.93
70707,30.2,-90.87
70710,30.35,-91.26
70711,30.51,-90.59
70712,30.95,-91.59
70714,30.58,-91.15
70715,30.82,-91.71
70716,30.26,-91.36
70717,30.55,-91.59
70718,30.2,-90.87
70719,30.38,-91.26
70720,30.59,-91.33
70721,30.22,-91.08
70722,30.82,-90.92
70723,30.06,-90.85
70725,30.13,-90.96
70726,30.47,-90.93
70727,30.34,-90.84
70728,30.3,-90.95
70729,30.55,-91.42
70730,30.81,-91.12
70732,30.61,-91.62
70733,30.31,-90.8
70734,30.21,-91.01
70736,30.63,-91.34
70737,30.23,-90.92
70738,30.2,-90.87
70739,30.59,-90.98
70740,30.4,-91.42
70743,30.02,-90.78
70744,30.54,-90.67
70747,30.88,-91.68
70748,30.83,-91.23
70749,30.62,-91.41
70750,30.51,-91.74
70751,30.75,-91.57
70752,30.59,-91.4
70753,30.92,-91.71
70754,30.45,-90.75
70755,30.57,-91.55
70756,30.55,-91.63
70757,30.48,-91.52
70759,30.72,-91.58
70760,30.7,-91.44
70761,30.97,-91.08
70762,30.61,-91.46
70763,30.03,-90.74
70764,30.27,-91.25
70765,30.26,-91.36
70767,30.47,-91.26
70769,30.31,-90.94
70770,30.64,-90.99
70772,30.44,-91.47
70773,30.61,-91.36
70774,30.21,-90.82
70775,30.86,-91.37
70776,30.26,-91.1
70777,30.72,-91.11
70778,30.18,-90.86
70780,30.29,-91.15
70781,30.56,-91.49
70782,30.93,-91.54
70783,30.68,-91.4
70784,30.92,-91.36
70785,30.52,-90.84
70786,30.55,-90.96
70787,30.96,-91.47
70788,30.15,-91.16
70789,30.93,-91.1
70791,30.66,-91.14
70792,30.03,-90.8
70801,30.45,-91.19
70802,30.45,-91.17
70803,30.41,-91.19
70804,30.39,-91.13
70805,30.49,-91.16
70806,30.44,-91.14
70807,30.53,-91.18
70808,30.41,-91.15
70809,30.4,-91.08
70810,30.36,-91.09
70811,30.53,-91.13
70812,30.5,-91.12
70813,30.52,-91.19
70814,30.48,-91.07
70815,30.46,-91.06
70816,30.43,-91.04
70817,30.39,-91
70818,30.54,-91.05
70819,30.47,-91.02
70820,30.37,-91.17
70821,30.46,-91.04
70822,30.52,-91.08
70823,30.52,-91.08
70825,30.52,-91.08
70826,30.52,-91.08
70827,30.43,-91.08
70831,30.52,-91.08
70832,30.48,-92.69
70833,30.52,-91.08
70835,30.52,-91.08
70836,30.39,-91.09
70837,30.52,-91.08
70848,30.43,-91.1
70874,30.59,-91.21
70879,30.52,-91.08
70883,30.52,-91.08
70884,30.52,-91.08
70892,30.52,-91.08
70893,30.41,-91.17
70894,30.52,-91.08
70895,30.52,-91.08
70896,30.52,-91.08
70898,30.52,-91.08
70952,30.12,-91.99
71001,32.58,-92.91
71002,32.13,-93.08
71003,32.64,-93.02
71004,32.77,-93.88
71006,32.7,-93.7
71007,32.42,-94.01
71008,32.33,-92.95
71009,32.58,-93.89
71016,32.2,-93.1
71018,32.8,-93.41
71019,32.05,-93.32
71021,32.97,-93.45
71023,32.49,-93.39
71024,32.5,-93.21
71025,32.06,-93.37
71027,32.23,-93.69
71028,32.52,-93.06
71029,32.83,-93.84
71030,32.19,-93.82
71031,32.02,-92.91
71032,32.11,-93.79
71033,32.45,-94
71034,32.18,-93.3
71036,32.06,-93.37
71037,32.57,-93.55
71038,32.95,-93.11
71039,32.43,-93.3
71040,32.78,-93.03
71043,32.89,-93.88
71044,32.98,-93.89
71045,32.34,-93.16
71046,32.17,-93.95
71047,32.31,-93.87
71048,32.83,-92.86
71049,31.99,-93.98
71050,32.12,-93.91
71051,32.32,-93.5
71052,32.03,-93.69
71053,32.05,-93.61
71055,32.63,-93.29
71058,32.58,-93.25
71059,32.04,-93.69
71060,32.68,-93.98
71061,32.75,-93.97
71063,31.92,-93.48
71064,32.91,-93.69
71065,31.81,-93.51
71066,31.87,-93.2
71067,32.6,-93.5
71068,32.3,-93.33
71069,32.98,-94
71070,32.12,-92.98
71071,32.92,-93.45
71072,32.94,-93.31
71073,32.54,-93.3
71075,32.99,-93.46
71076,32.25,-93.16
71078,32.28,-93.79
71079,32.94,-92.8
71080,32.37,-93.1
71082,32.85,-93.98
71095,32.34,-93.2
71101,32.51,-93.75
71102,32.61,-93.75
71103,32.49,-93.77
71104,32.48,-93.74
71105,32.46,-93.71
71106,32.43,-93.75
71107,32.56,-93.83
71108,32.45,-93.78
71109,32.47,-93.8
71110,32.48,-93.62
71111,32.55,-93.71
71112,32.48,-93.67
71113,32.63,-93.61
71115,32.35,-93.63
71118,32.4,-93.8
71119,32.49,-93.89
71120,32.61,-93.75
71129,32.42,-93.89
71130,32.61,-93.75
71133,32.61,-93.75
71134,32.61,-93.75
71135,32.61,-93.75
71136,32.61,-93.75
71137,32.61,-93.75
71138,32.61,-93.75
71148,32.61,-93.75
71149,32.61,-93.75
71151,32.61,-93.75
71152,32.61,-93.75
71153,32.61,-93.75
71154,32.61,-93.75
71156,32.61,-93.75
71161,32.61,-93.75
71162,32.61,-93.75
71163,32.61,-93.75
71164,32.61,-93.75
71165,32.61,-93.75
71166,32.61,-93.75
71171,32.63,-93.61
71172,32.63,-93.61
71201,32.52,-92.11
71202,32.46,-92.09
71203,32.55,-92.04
71207,32.49,-92.16
71208,32.5,-92.08
71209,32.53,-92.08
71210,32.49,-92.16
71211,32.49,-92.16
71212,32.53,-92.07
71213,32.49,-92.16
71218,32.35,-91.77
71219,32.31,-91.72
71220,32.81,-91.91
71221,32.82,-91.84
71222,32.83,-92.65
71223,32.92,-91.68
71225,32.51,-92.35
71226,32.28,-92.45
71227,32.53,-92.49
71229,32.68,-91.9
71230,32.14,-91.69
71232,32.44,-91.51
71233,32.34,-91.22
71234,32.64,-92.35
71235,32.68,-92.67
71237,32.6,-91.48
71238,32.36,-92.38
71240,32.49,-92.16
71241,32.76,-92.38
71242,32.82,-91.4
71243,31.95,-91.78
71245,32.53,-92.72
71247,32.27,-92.72
71249,32.14,-91.69
71250,32.98,-91.62
71251,32.23,-92.7
71253,33,-91.32
71254,32.81,-91.21
71256,32.96,-92.7
71259,32.29,-91.81
71260,32.89,-92.24
71261,32.77,-91.74
71263,32.89,-91.41
71264,32.6,-91.8
71266,32.71,-91.46
71268,32.34,-92.72
71269,32.46,-91.79
71270,32.52,-92.65
71272,32.53,-92.65
71273,32.61,-92.65
71275,32.51,-92.81
71276,32.58,-91.12
71277,32.96,-92.58
71279,32.49,-91.86
71280,32.7,-92.08
71281,32.49,-92.16
71282,32.4,-91.18
71284,32.34,-91.22
71286,32.66,-91.21
71291,32.53,-92.16
71292,32.46,-92.18
71294,32.49,-92.16
71295,32.16,-91.73
71301,31.29,-92.46
71302,31.26,-92.42
71303,31.3,-92.51
71306,31.08,-92.45
71307,31.2,-92.53
71309,31.3,-92.62
71315,31.14,-92.4
71316,31.25,-91.77
71320,31.17,-91.73
71322,30.92,-92.17
71323,31.25,-92.22
71324,32.14,-91.69
71325,31,-92.32
71326,31.76,-91.58
71327,30.99,-92.04
71328,31.37,-92.2
71329,31.1,-91.98
71330,31.11,-92.24
71331,31.22,-92.07
71333,30.93,-92.09
71334,31.67,-91.51
71336,32.04,-91.64
71339,31.02,-91.93
71340,31.77,-91.82
71341,31.06,-92.16
71342,31.65,-92.13
71343,31.59,-91.87
71345,30.73,-91.97
71346,31.11,-92.4
71348,31.2,-92.53
71350,31.07,-92.05
71351,31.14,-92.08
71353,30.7,-91.75
71354,31.38,-91.77
71355,31.05,-91.91
71356,30.84,-92.07
71357,32.09,-91.24
71358,30.72,-91.89
71359,31.2,-92.53
71360,31.35,-92.4
71361,31.37,-92.42
71362,30.95,-91.95
71363,31.6,-91.78
71365,31.2,-92.53
71366,31.92,-91.31
71367,30.9,-92.31
71368,31.86,-91.67
71369,30.97,-91.82
71371,31.7,-92.23
71373,31.54,-91.49
71375,31.8,-91.43
71377,31.62,-91.79
71378,31.94,-91.71
71401,31.77,-91.98
71403,31.22,-93.42
71404,31.76,-92.75
71405,31.42,-92.39
71406,31.73,-93.52
71407,31.53,-92.48
71409,31.33,-92.67
71410,31.96,-92.78
71411,31.9,-93.1
71414,31.82,-93.03
71415,32.03,-92.14
71416,31.54,-92.9
71417,31.53,-92.68
71418,32.13,-92.07
71419,31.8,-93.72
71422,32.08,-92.64
71423,31.56,-92.55
71424,31.17,-92.7
71425,31.9,-91.91
71426,31.49,-93.46
71427,31.38,-92.89
71428,31.61,-93.1
71429,31.4,-93.44
71430,31.05,-92.52
71431,31.26,-92.68
71432,31.76,-92.39
71433,31,-92.62
71434,31.44,-92.95
71435,32.02,-92.16
71436,30.98,-92.57
71438,31.12,-92.8
71439,31.33,-93.39
71440,31.95,-92.57
71441,31.95,-92.15
71443,31.1,-93.36
71444,31.12,-93.1
71446,31.14,-93.23
71447,31.45,-92.79
71448,31.2,-92.53
71449,31.51,-93.55
71450,31.77,-93.42
71452,31.61,-92.98
71454,31.67,-92.86
71455,31.37,-92.97
71456,31.66,-92.99
71457,31.75,-93.09
71458,31.75,-93.08
71459,31.07,-93.22
71460,31.45,-93.62
71461,31.11,-93.28
71462,31.67,-93.72
71463,30.81,-92.65
71465,31.86,-92.19
71466,31.2,-92.73
71467,31.53,-92.39
71468,31.49,-93.18
71469,31.69,-93.3
71471,31.75,-92.93
71472,31.21,-92.8
71473,32.1,-92.43
71474,31.25,-93.02
71475,31.11,-93.2
71477,31.4,-92.6
71479,31.82,-92.34
71480,31.86,-92.29
71481,31.59,-92.58
71483,31.92,-92.64
71485,31.16,-92.5
71486,31.6,-93.66
71496,31.11,-93.29
71497,31.75,-93.08
71545,31.67,-92.89
71601,34.22,-91.99
71602,34.26,-92.1
71603,34.19,-92.04
71611,34.26,-91.96
71612,34.28,-91.83
71613,34.16,-92.07
71630,33.61,-91.21
71631,33.58,-92.26
71635,33.13,-91.97
71638,33.53,-91.48
71639,33.9,-91.5
71640,33.12,-91.26
71642,33.38,-91.86
71643,34,-91.58
71644,34.11,-91.7
71646,33.22,-91.79
71647,33.38,-92.15
71649,33.28,-91.25
71650,33.59,-91.73
71651,33.35,-92.32
71652,33.91,-92.33
71653,33.35,-91.27
71654,33.63,-91.38
71655,33.62,-91.76
71656,33.59,-91.81
71657,33.59,-91.73
71658,33.32,-91.55
71659,34.15,-91.8
71660,33.74,-92.18
71661,33.13,-91.53
71662,33.82,-91.21
71663,33.24,-91.48
71665,33.94,-92.15
71666,33.76,-91.27
71667,33.95,-91.84
71670,33.74,-91.42
71671,33.61,-92.08
71674,33.87,-91.24
71675,33.59,-91.94
71676,33.06,-91.56
71677,33.75,-91.47
71678,33.98,-91.7
71691,33.61,-92.08
71701,33.58,-92.81
71711,33.59,-92.84
71720,33.73,-92.65
71721,34.06,-93.19
71722,33.7,-93.13
71724,33.33,-92.54
71725,34.06,-92.57
71726,33.69,-93.02
71728,34.01,-93.1
71730,33.22,-92.65
71731,33.2,-92.53
71740,33.09,-93.18
71742,33.83,-92.43
71743,33.91,-93.14
71744,33.52,-92.48
71745,33.53,-92.39
71747,33.05,-92.19
71748,33.98,-92.65
71749,33.07,-92.76
71750,33.2,-92.53
71751,33.4,-92.77
71752,33.36,-93.2
71753,33.25,-93.2
71754,33.24,-93.23
71758,33.33,-92.9
71759,33.32,-92.66
71762,33.35,-92.74
71763,33.92,-92.8
71764,33.41,-93.06
71765,33.12,-92.35
71766,33.74,-92.49
71767,33.54,-92.54
71768,33.2,-92.53
71769,33.24,-93.23
71770,33.35,-93.31
71772,33.83,-93.12
71801,33.66,-93.59
71802,33.77,-93.56
71820,33.78,-94.24
71822,33.68,-94.13
71823,33.82,-94.13
71825,33.87,-93.57
71826,33.1,-93.67
71827,33.38,-93.44
71828,33.7,-93.29
71831,33.79,-93.81
71832,34.04,-94.34
71833,34.15,-94.04
71834,33.1,-93.95
71835,33.7,-93.47
71836,33.73,-94.39
71837,33.27,-93.85
71838,33.64,-93.81
71839,33.31,-93.72
71840,33.32,-93.85
71841,34.16,-94.3
71842,33.93,-94.31
71844,33.7,-93.29
71845,33.33,-93.59
71846,33.96,-94.15
71847,33.92,-93.64
71851,33.86,-93.93
71852,33.99,-93.85
71853,33.58,-94.01
71854,33.43,-93.99
71855,33.87,-93.75
71857,33.81,-93.37
71858,33.55,-93.28
71859,33.74,-93.92
71860,33.36,-93.49
71861,33.11,-93.47
71862,33.76,-93.71
71864,33.7,-93.29
71865,33.74,-94.15
71866,33.87,-94.38
71901,34.51,-93.02
71902,34.58,-93.1
71903,34.58,-93.1
71907,34.53,-93.05
71909,34.66,-92.98
71910,34.58,-93.1
71913,34.47,-93.09
71914,34.51,-92.97
71920,34.06,-93.19
71921,34.26,-93.46
71922,34.03,-93.43
71923,34.11,-93.06
71929,34.29,-93.2
71932,34.54,-94.1
71933,34.4,-93.41
71935,34.37,-93.71
71937,34.4,-94.39
71940,34.08,-93.52
71941,34.25,-92.96
71942,34.22,-93
71943,34.32,-93.6
71944,34.24,-94.36
71945,34.5,-94.37
71946,34.46,-94.2
71949,34.73,-93.03
71950,34.25,-93.76
71951,34.58,-93.1
71952,34.3,-93.84
71953,34.59,-94.22
71956,34.66,-93.24
71957,34.57,-93.58
71958,34.12,-93.69
71959,34.23,-93.89
71960,34.48,-93.72
71961,34.61,-93.82
71962,34.07,-93.34
71964,34.42,-93.24
71965,34.66,-93.74
71966,34.54,-93.66
71968,34.52,-93.26
71969,34.68,-93.62
71970,34.67,-93.49
71971,34.3,-94.03
71972,34.38,-94.2
71973,34.3,-94.35
71998,34.06,-93.19
71999,34.06,-93.19
72001,35.06,-92.89
72002,34.64,-92.5
72003,34.4,-91.41
72004,34.25,-91.77
72005,35.57,-91.1
72006,35.25,-91.36
72007,35,-91.98
72010,35.32,-91.55
72011,34.52,-92.47
72012,35.1,-91.91
72013,35.45,-92.36
72014,35.43,-91.11
72015,34.56,-92.6
72016,34.99,-92.62
72017,34.86,-91.4
72018,34.6,-92.62
72019,34.8,-92.29
72020,35.46,-91.46
72021,34.87,-91.19
72022,34.61,-92.49
72023,34.97,-92.04
72024,34.78,-91.75
72025,35.04,-93.01
72026,34.51,-91.3
72027,35.37,-92.58
72028,35.58,-92.55
72029,34.7,-91.29
72030,35.42,-92.68
72031,35.59,-92.48
72032,35.08,-92.43
72033,35.11,-92.35
72034,35.07,-92.44
72035,35.11,-92.35
72036,35.01,-91.25
72037,34.54,-91.88
72038,34.44,-91.27
72039,35.34,-92.4
72040,34.96,-91.52
72041,34.75,-91.47
72042,34.28,-91.33
72043,35.63,-91.26
72044,35.62,-92.16
72045,35.14,-92.08
72046,34.54,-91.92
72047,35.22,-92.22
72048,34.29,-91.14
72051,35.81,-92.32
72052,35.14,-91.78
72053,34.71,-92.23
72055,34.11,-91.37
72057,34.15,-92.32
72058,35.24,-92.38
72059,35.18,-91.26
72060,35.09,-91.58
72061,35.31,-92.28
72063,35.32,-92.75
72064,34.78,-91.59
72065,34.52,-92.3
72066,34.79,-91.57
72067,35.56,-92.16
72068,35.17,-91.71
72069,34.58,-91.15
72070,35.02,-92.71
72071,35.18,-91.26
72072,34.52,-91.77
72073,34.4,-91.66
72074,35.04,-91.12
72075,35.64,-91.3
72076,34.88,-92.12
72078,34.75,-92.39
72079,34.4,-92.2
72080,35.57,-92.83
72081,35.32,-91.65
72082,35.23,-91.67
72083,34.6,-92.01
72084,34.18,-92.65
72085,35.36,-91.83
72086,34.8,-91.91
72087,34.58,-92.82
72088,35.6,-92.26
72089,34.64,-92.66
72098,34.9,-92.14
72099,34.91,-92.12
72101,35.22,-91.15
72102,35.13,-91.83
72103,34.6,-92.38
72104,34.36,-92.81
72105,34.44,-92.89
72106,34.97,-92.42
72107,35.15,-92.55
72108,34.73,-91.11
72110,35.16,-92.76
72111,35.23,-92.13
72112,35.59,-91.25
72113,34.85,-92.4
72114,34.76,-92.26
72115,34.75,-92.39
72116,34.8,-92.25
72117,34.78,-92.18
72118,34.81,-92.3
72119,34.8,-92.26
72120,34.86,-92.22
72121,35.43,-91.82
72122,34.77,-92.75
72123,35.26,-91.24
72124,34.75,-92.39
72125,35.06,-92.79
72126,34.97,-92.87
72127,35.16,-92.62
72128,34.32,-92.64
72129,34.33,-92.54
72130,35.64,-92.07
72131,35.4,-92.2
72132,34.44,-92.19
72133,34.17,-91.57
72134,34.64,-91.39
72135,34.88,-92.55
72136,35.23,-92.01
72137,35.34,-92.06
72139,35.36,-91.51
72140,34.38,-91.15
72141,35.52,-92.66
72142,34.69,-92.08
72143,35.24,-91.74
72145,35.28,-91.73
72149,35.25,-91.73
72150,34.32,-92.39
72152,34.35,-91.98
72153,35.62,-92.33
72156,35.28,-92.68
72157,35.29,-92.56
72158,34.64,-92.66
72160,34.48,-91.54
72164,34.69,-92.24
72165,35.59,-91.45
72166,34.06,-91.25
72167,34.43,-92.66
72168,34.43,-91.99
72169,35.39,-91.23
72170,34.58,-91.46
72173,35.1,-92.22
72175,34.35,-91.78
72176,35.01,-91.92
72178,35.2,-91.61
72179,35.51,-91.87
72180,34.53,-92.21
72181,35.16,-92.45
72182,34.43,-92.06
72183,34.6,-92.2
72189,35.18,-91.26
72190,34.75,-92.39
72199,34.83,-92.28
72201,34.75,-92.28
72202,34.74,-92.28
72203,34.88,-92.39
72204,34.73,-92.34
72205,34.75,-92.34
72206,34.69,-92.27
72207,34.77,-92.34
72209,34.67,-92.36
72210,34.72,-92.47
72211,34.75,-92.41
72212,34.78,-92.41
72214,34.76,-92.23
72215,34.75,-92.39
72216,34.82,-92.24
72217,34.83,-92.17
72219,34.75,-92.39
72221,34.75,-92.39
72222,34.75,-92.39
72223,34.8,-92.47
72225,34.75,-92.39
72227,34.77,-92.37
72231,34.8,-92.19
72259,34.66,-92.32
72295,34.75,-92.39
72301,35.15,-90.18
72303,35.14,-90.29
72310,35.85,-89.97
72311,34.72,-90.9
72312,34.55,-90.77
72313,35.71,-90.03
72314,35.36,-90.68
72315,35.93,-89.92
72316,35.69,-89.97
72319,35.69,-89.97
72320,34.76,-90.55
72321,35.82,-89.94
72322,35.06,-90.82
72324,35.39,-90.76
72325,35.29,-90.25
72326,35.11,-90.9
72327,35.23,-90.33
72328,34.13,-90.98
72329,35.62,-90.01
72330,35.6,-90.2
72331,35.27,-90.46
72332,35.1,-90.31
72333,34.31,-90.86
72335,35.01,-90.78
72336,35.1,-90.73
72338,35.44,-90.18
72339,35.41,-90.28
72340,34.94,-91.03
72341,34.9,-90.76
72342,34.49,-90.65
72345,35.53,-90.41
72346,35.08,-90.46
72347,35.4,-91
72348,34.94,-90.44
72350,35.51,-90.15
72351,35.67,-90.1
72352,34.77,-90.76
72353,34.3,-91
72354,35.62,-90.32
72355,34.55,-90.77
72358,35.78,-89.89
72359,35.01,-90.72
72360,34.76,-90.78
72364,35.2,-90.2
72365,35.53,-90.42
72366,34.55,-90.94
72367,34.19,-90.98
72368,34.81,-91.01
72369,34.46,-90.78
72370,35.7,-90.03
72372,34.98,-90.97
72373,35.29,-90.59
72374,34.55,-90.84
72376,35.1,-90.32
72377,35.68,-90.34
72379,34.04,-91.02
72381,35.69,-89.97
72383,34.5,-91.05
72384,35.38,-90.23
72385,35.3,-90.77
72386,35.47,-90.36
72387,35.33,-90.77
72389,34.36,-90.88
72390,34.55,-90.66
72391,35.69,-89.97
72392,34.93,-91.1
72394,35.05,-90.64
72395,35.59,-90.05
72396,35.23,-90.83
72397,35.3,-90.77
72401,35.84,-90.68
72402,35.81,-90.65
72403,35.83,-90.7
72404,35.78,-90.75
72410,35.93,-91.08
72411,35.75,-90.57
72412,36.13,-90.69
72413,36.32,-90.81
72414,35.82,-90.37
72415,36.12,-91.15
72416,35.93,-90.8
72417,35.92,-90.57
72419,35.76,-90.33
72421,35.79,-90.97
72422,36.41,-90.56
72423,35.72,-91.2
72424,36.38,-90.73
72425,36.21,-90.74
72426,35.86,-90.04
72427,35.87,-90.95
72428,35.74,-90.22
72429,35.49,-90.96
72430,36.33,-90.19
72431,35.65,-91.08
72432,35.56,-90.72
72433,36.04,-91
72434,36.22,-91.16
72435,36.32,-90.58
72436,36.21,-90.5
72437,35.83,-90.44
72438,35.94,-90.23
72439,36.07,-90.75
72440,36,-91.26
72441,36.44,-90.39
72442,35.84,-90.17
72443,36.18,-90.39
72444,36.42,-90.88
72445,35.97,-91.02
72447,35.91,-90.34
72448,36.19,-90.38
72449,36.17,-90.82
72450,36.07,-90.51
72451,36.12,-90.53
72452,36.05,-90.52
72453,36.28,-90.67
72454,36.39,-90.2
72455,36.3,-91.01
72456,36.44,-90.3
72457,36.09,-91.06
72458,36.07,-91.15
72459,36.21,-91.28
72460,36.32,-91.22
72461,36.26,-90.28
72462,36.36,-90.76
72464,36.46,-90.14
72465,35.96,-90.9
72466,36.05,-91.28
72467,35.84,-90.68
72469,35.96,-91.34
72470,36.46,-90.71
72471,35.82,-91.13
72472,35.62,-90.53
72473,35.73,-91.2
72474,36.04,-90.67
72475,35.56,-90.93
72476,36.07,-90.94
72477,36.42,-90.9
72478,36.46,-91.05
72479,35.63,-90.9
72482,36.28,-91.37
72501,35.78,-91.64
72503,35.73,-91.53
72512,36.23,-91.75
72513,36.25,-91.64
72515,36.29,-92.04
72516,36.06,-91.94
72517,36.13,-91.97
72519,36.13,-92.17
72520,36.39,-91.74
72521,35.96,-91.54
72522,35.82,-91.45
72523,35.65,-91.84
72524,35.84,-91.3
72525,36.3,-91.6
72526,35.87,-91.75
72527,35.73,-91.69
72528,36.25,-92.13
72529,36.29,-91.56
72530,35.62,-91.95
72531,36.32,-92.17
72532,36.09,-91.6
72533,35.97,-92.23
72534,35.59,-91.74
72536,36.16,-91.76
72537,36.43,-92.24
72538,36.43,-92.11
72539,36.33,-91.72
72540,35.93,-91.93
72542,36.3,-91.49
72543,35.49,-92.02
72544,36.39,-92.2
72545,35.54,-92.02
72546,35.58,-91.93
72550,35.71,-91.76
72553,35.7,-91.48
72554,36.45,-91.56
72555,35.76,-91.87
72556,36.04,-91.93
72557,36.37,-91.8
72559,34.64,-92.56
