pmid,authors
16964256,"Kulkarni, Meghana M|Booker, Matthew|Silver, Serena J|Friedman, Adam|Hong, Pengyu|Perrimon, Norbert|Mathey-Prevot, Bernard"
18455200,"Aleku, Manuela|Fisch, Gerald|M&ouml;pert, Kristin|Keil, Oliver|Arnold, Wolfgang|Kaufmann, J&ouml;rg|Santel, Ansgar"
15907486,"Koga, Tomoaki|Suico, Mary Ann|Nakamura, Hideaki|Taura, Manabu|Lu, Zhuo|Shuto, Tsuyoshi|Okiyoneda, Tsukasa|Kai, Hirofumi"
17070750,"Simon, Martin C|Marker, Simone|Schmidt, Helmut J"
12925597,"Chandrasekaran, Vidya|Beckendorf, Steven K"
16177819,"Leonard, J N|Schaffer, D V"
17635994,"Morriswood, Brooke|Ryzhakov, Grigory|Puri, Claudia|Arden, Susan D|Roberts, Rhys|Dendrou, Calliope|Kendrick-Jones, John|Buss, Folma"
12483225,"Forler, Daniel|K&ouml;cher, Thomas|Rode, Michaela|Gentzel, Mark|Izaurralde, Elisa|Wilm, Matthias"
12597911,"Yu, Jenn-Yah|Taylor, Jennifer|DeRuiter, Stacy L|Vojtek, Anne B|Turner, David L"
17078929,"Chung, Bo Mee|Kang, Ho Chul|Han, Su Youne|Heo, Hyen Seok|Lee, Jong Joo|Jeon, Jinseon|Lim, Ji Young|Shin, Incheol|Hong, Seung Hwan|Cho, Yoon Shin|Kim, Chul Geun"
18725521,"Maelfait, Jonathan|Vercammen, Elisabeth|Janssens, Sophie|Schotte, Peter|Haegman, Mira|Magez, Stefan|Beyaert, Rudi"
15719055,"Wu, Dan|Wu, Bai-yan|Liang, Hong-ye|Zhong, Nanbert"
16964239,"Ma, Yong|Creanga, Adrian|Lum, Lawrence|Beachy, Philip A"
11287182,"Mihaly, J|Kockel, L|Gaengel, K|Weber, U|Bohmann, D|Mlodzik, M"
15194766,"Chen, Weizao|Yan, Weiyao|Du, Qingyun|Fei, Liang|Liu, Mingqiu|Ni, Zheng|Sheng, Zutian|Zheng, Zhaoxin"
17603214,"Kawakami, Shigeru|Hashida, Mitsuru"
16013965,"Samarsky, Dmitry"
18193034,"Bae, Wonsil|Lee, Yong Jik|Kim, Dae Heon|Lee, Junho|Kim, Soojin|Sohn, Eun Ju|Hwang, Inhwan"
17406600,"Erfle, Holger|Neumann, Beate|Liebel, Urban|Rogers, Phill|Held, Michael|Walter, Thomas|Ellenberg, Jan|Pepperkok, Rainer"
11532932,"Wang, Z|Englund, P T"
18717316,"Jiang, Ai-Yun|Lei, Wen-Bin|Su, Zhen-Zhong|Wen, Wei-Ping|Zhu, Xiao-Lin"
15170178,"Haley, Benjamin|Zamore, Phillip D"
17611394,"Zhang, Shuguang|Ding, Fang|Luo, Aiping|Chen, Anguo|Yu, Zaicheng|Ren, Shuhua|Liu, Zhihua|Zhang, Lin"
17611393,"Yang, Hong|Zou, Wei|Li, Yu|Chen, Biliang|Xin, Xiaoyan"
16644736,"Sajan, Mini P|Rivas, Jose|Li, Pengfei|Standaert, Mary L|Farese, Robert V"
18193024,"Rangasamy, Danny|Tremethick, David J|Greaves, Ian K"
14555775,"Bezanilla, Magdalena|Pan, Aihong|Quatrano, Ralph S"
16218750,"Malinina, L"
17586814,"Hitz, Christiane|Wurst, Wolfgang|K&uuml;hn, Ralf"
18586236,"Cerny, Alexander C|Grossmann, Daniela|Bucher, Gregor|Klingler, Martin"
18315900,"Fang, Mei-Yun|Li, Mei-Feng|Wang, Yi"
16530043,"Grimaud, Charlotte|Bantignies, Fr&eacute;d&eacute;ric|Pal-Bhadra, Manika|Ghana, Pallavi|Bhadra, Utpal|Cavalli, Giacomo"
17906294,"Schwamborn, Jens C|Khazaei, Mohammad R|P&uuml;schel, Andreas W"
15719029,"Taulli, Riccardo|Accornero, Paolo|Follenzi, Antonia|Mangano, Tony|Morotti, Alessandro|Scuoppo, Claudio|Forni, Paolo E|Bersani, Francesca|Crepaldi, Tiziana|Chiarle, Roberto|Naldini, Luigi|Ponzetto, Carola"
18274933,"Malek, Anastasia|Czubayko, Frank|Aigner, Achim"
15456884,"Taylor-Harding, Barbie|Binn&eacute;, Ulrich K|Korenjak, Michael|Brehm, Alexander|Dyson, Nicholas J"
17095284,"Tucker, Richard P|Kenzelmann, Daniela|Trzebiatowska, Agnieszka|Chiquet-Ehrismann, Ruth"
14973554,"Duxbury, Mark S|Ito, Hiromichi|Zinner, Michael J|Ashley, Stanley W|Whang, Edward E"
16472690,"Janas, Justyna|Skowronski, Jacek|Van Aelst, Linda"
16530034,"Lei, Elissa P|Corces, Victor G"
8764016,"Ma, Y|Mathews, M B"
17996400,"Shah, Parantu K|Tripathi, Lokesh P|Jensen, Lars Juhl|Gahnim, Murad|Mason, Christopher|Furlong, Eileen E|Rodrigues, Veronica|White, Kevin P|Bork, Peer|Sowdhamini, R"
11688559,"Kwon, J Y|Lee, J"
18381421,"Seifeddine, Ramzi|Dreiem, Anne|Blanc, Etienne|Fulchignoni-Lataud, Marie-Claude|Le Fr&egrave;re Belda, Marie-Aude|Lecuru, Fabrice|Mayi, Th&eacute;r&egrave;se Herv&egrave;e|Mazure, Nathalie|Favaudon, Vincent|Massaad, Charbel|Barouki, Robert|Massaad-Massade, Liliane"
17873516,"Kumar, K G Suresh|Liu, Jianghuai|Li, Ying|Yu, Duonan|Thomas-Tikhonenko, Andrei|Herlyn, Meenhard|Fuchs, Serge Y"
12679785,"Kunath, Tilo|Gish, Gerald|Lickert, Heiko|Jones, Nina|Pawson, Tony|Rossant, Janet"
16054886,"Kobayashi, Shunsuke|Higuchi, Takashi|Anzai, Kaijiro"
17447526,"Nagai, Yoshitaka|Popiel, H Akiko|Fujikake, Nobuhiro|Toda, Tatsushi"
18053734,"Chen, Celine T|Slocum, Robert D"
16611941,"Reynolds, Angela|Anderson, Emily M|Vermeulen, Annaleen|Fedorov, Yuriy|Robinson, Kathryn|Leake, Devin|Karpilow, Jon|Marshall, William S|Khvorova, Anastasia"
16611939,"Shi, Huafang|Tschudi, Christian|Ullu, Elisabetta"
18233955,"Yoshioka, Yasuhide|Suyari, Osamu|Yamaguchi, Masamitsu"
15817315,"Menet, Jerome S|Nawathean, Pipat|Rosbash, Michael"
18422370,"Colombo, Riccardo|Moll, J&uuml;rgen"
16472670,"Chen, Xinyu|Macara, Ian G"
16243293,"Nunes, Frank|Wolf, Marc|Hartmann, J&ouml;rg|Paul, R&uuml;diger J"
12696156,"Tabara, Hiroaki|Yasuda, Jun"
11590235,"Vaucheret, H|B&eacute;clin, C|Fagard, M"
16824923,"van Haaften, Gijs|Romeijn, Ron|Pothof, Joris|Koole, Wouter|Mullenders, Leon H F|Pastink, Albert|Plasterk, Ronald H A|Tijsterman, Marcel"
11893335,"Aphasizhev, Ruslan|Sbicego, Sandro|Peris, Marian|Jang, Sei-Heon|Aphasizheva, Inna|Simpson, Agda M|Rivlin, Anatoly|Simpson, Larry"
16210516,"Allshire, Robin"
16824915,"Govindan, J Amaranath|Cheng, Hua|Harris, Jana E|Greenstein, David"
15620690,"Kim, Tai Hoon|Hwang, Soon Baek|Jeong, Pan-Young|Lee, Junho|Cho, Jin Won"
15104593,"Ullu, Elisabetta|Tschudi, Christian|Chakraborty, Tirtha"
16980560,"Ohmiya, Akemi|Kishimoto, Sanae|Aida, Ryutaro|Yoshioka, Satoshi|Sumitomo, Katsuhiko"
16751183,"Marr, Michael T|Isogai, Yoh|Wright, Kevin J|Tjian, Robert"
17988175,"Ferree, Patrick M|Barbash, Daniel A"
18250319,"Lioudyno, Maria I|Kozak, J Ashot|Penna, Aubin|Safrina, Olga|Zhang, Shenyuan L|Sen, Debasish|Roos, Jack|Stauderman, Kenneth A|Cahalan, Michael D"
15637070,"Kessler, Peter S|Parsons, Marilyn"
16038478,"Ni, Bing|Shi, Xinfu|Li, Yang|Gao, Wenda|Wang, Xiliang|Wu, Yuzhang"
16497226,"Kamikura, Darren M|Cooper, Jonathan A"
17562186,"Deng, Zhu-Yun|Wang, Tai"
15891014,"H&auml;gerkvist, Robert|Mokhtari, Dariush|Myers, Jason W|Tengholm, Anders|Welsh, Nils"
15465028,"Celius, T|Garberg, P|Lundgren, B"
16702020,"Jia, Li|Wang, Shujing|Zhou, Huimin|Cao, Jun|Hu, Yichuan|Zhang, Jianing"
16603715,"Parker, Greg S|Eckert, Debra M|Bass, Brenda L"
18397763,"Evans, Joanne R|Kelly, David L|Morris, Kirsten J|Arvide, Elsa M|Harris, Ann"
11524674,"Zamore, P D"
12433985,"Park, Wee-Sung|Miyano-Kurosaki, Naoko|Hayafune, Masaaki|Nakajima, Emiko|Matsuzaki, Tetsuo|Shimada, Fumiyuki|Takaku, Hiroshi"
18315841,"Nagaraj, Shivashankar H|Gasser, Robin B|Nisbet, Alasdair J|Ranganathan, Shoba"
16489022,"Deckers, Martine|van Dinther, Maarten|Buijs, Jeroen|Que, Ivo|L&ouml;wik, Clemens|van der Pluijm, Gabri|ten Dijke, Peter"
16611902,"Battcock, Sarah M|Collier, Thaddeus W|Zu, Dong|Hirasawa, Kensuke"
10508861,"G&ouml;nczy, P|Pichler, S|Kirkham, M|Hyman, A A"
16554553,"Dowler, Thomas|Bergeron, Denis|Tedeschi, Anna-Lisa|Paquet, Luc|Ferrari, Nicolay|Damha, Masad J"
18463287,"Alper, Scott|Laws, Rebecca|Lackford, Brad|Boyd, Windy A|Dunlap, Paul|Freedman, Jonathan H|Schwartz, David A"
18676279,"Ma, Wen-Bin|Shi, Yan-Fang|Wang, Hong|Wang, Ming-Dong|Wang, Ren-Zhi"
16316982,"Kulikowicz, Tomasz|Shapiro, Theresa A"
17603126,"Simmons, Michael J|Ryzek, Don-Felix|Lamour, Cecile|Goodman, Joseph W|Kummer, Nicole E|Merriman, Peter J"
16677429,"Rabouille, Catherine|Kondylis, Vangelis"
17971765,"Szyma&#324;ska, Hanna"
14654001,"DeLuca, Jennifer G|Howell, Bonnie J|Canman, Julie C|Hickey, Jennifer M|Fang, Guowei|Salmon, E D"
14711345,"Samarsky, Dmitry|Datta, Merrilyn"
18438704,"Praveen, Shelly|Mangrauthia, Satendra K|Singh, Priyanka|Mishra, Anil K"
14653999,"Harmon, Frank G|Kay, Steve A"
15014444,"Siaud, Nicolas|Dray, Elo&iuml;se|Gy, Isabelle|G&eacute;rard, Emmanuelle|Takvorian, Najat|Doutriaux, Marie-Pascale"
14653992,"Fang, Yimin|Park, In-Hyun|Wu, Ai-Luen|Du, Guangwei|Huang, Ping|Frohman, Michael A|Walker, Stephanie J|Brown, H Alex|Chen, Jie"
17889832,"Liang, Zhongxing|Wu, Hui|Reddy, Santosh|Zhu, Aizhi|Wang, Sijia|Blevins, Dean|Yoon, Younghyoun|Zhang, Yawei|Shim, Hyunsuk"
15342118,"Geng, Chaoxian|Pellegrino, Ann|Bowman, John|Zhu, Liqin|Pak, William L"
17504806,"Jovceva, Eleonora|Larsen, Martin R|Waterfield, Michael D|Baum, Buzz|Timms, John F"
15809050,"Moissoglu, Konstadinos|Sachdev, Sanjay|Gelman, Irwin H"
16169490,"Han, Seung Jin|Chen, Ruby|Paronetto, Maria Paola|Conti, Marco"
17725968,"Barth, Christian|Le, Phuong|Fisher, Paul R"
12401167,"Khush, Ranjiv S|Cornwell, William D|Uram, Jennifer N|Lemaitre, Bruno"
15235598,"Xia, Haibin|Mao, Qinwen|Eliason, Steven L|Harper, Scott Q|Martins, In&ecirc;s H|Orr, Harry T|Paulson, Henry L|Yang, Linda|Kotin, Robert M|Davidson, Beverly L"
15817229,"Muramoto, Tetsuya|Takeda, Shugaku|Furuya, Yoko|Urushihara, Hideko"
15743499,"Wang, Yi-hua|Liu, Shuang|Zhang, Guo|Zhou, Cui-qi|Zhu, Hong-xia|Zhou, Xiao-bo|Quan, Lan-ping|Bai, Jin-feng|Xu, Ning-zhi"
15464970,"Chang, Jinghua Tsai"
15694346,"Fung, Hua|Demple, Bruce"
16169482,"Luke-Glaser, Sarah|Pintard, Lionel|Lu, Chenggang|Mains, Paul E|Peter, Matthias"
16603653,"Binarov&aacute;, Pavla|Cenklov&aacute;, Vera|Proch&aacute;zkov&aacute;, Jirina|Doskocilov&aacute;, Anna|Volc, Jindrich|Vrl&iacute;k, Martin|B&ouml;gre, L&aacute;szl&oacute;"
18340356,"Wang, R|Lin, F|Wang, X|Gao, P|Dong, K|Zou, A-M|Cheng, S-Y|Wei, S-H|Zhang, H-Z"
16120320,"Ichimiya, Harumi|Huet, R Giselle|Hartman, Phil|Amino, Hisako|Kita, Kiyoshi|Ishii, Naoaki"
17635840,"Sofola, Oyinkan A|Jin, Peng|Botas, Juan|Nelson, David L"
15694335,"Nijman, Sebastian M B|Huang, Tony T|Dirac, Annette M G|Brummelkamp, Thijn R|Kerkhoven, Ron M|D'Andrea, Alan D|Bernards, Ren&eacute;"
16095743,"Choi, Inho|Cho, Bum-Rae|Kim, Donghee|Miyagawa, Shuji|Kubo, Tomoko|Kim, Jae Young|Park, Chung-Gyu|Hwang, Woo Suk|Lee, Jung Sang|Ahn, Curie"
15964670,"Miles, Godfrey P|Samuel, Marcus A|Zhang, Yuelin|Ellis, Brian E"
16423421,"Xuan, Baoqin|Qian, Zhikang|Hong, Jie|Huang, Weida"
12655099,"Lichner, Zsuzsanna|Silhavy, D&aacute;niel|Burgy&aacute;n, J&oacute;zsef"
15899131,"Tao, Peng|Zhang, Jun|Tang, Ni|Zhang, Bing-qiang|He, Tong-chuan|Huang, Ai-long"
16628219,"Leung, Juliana|Yueh, Andrew|Appah, Frank S K|Yuan, Bing|de los Santos, Kenia|Goff, Stephen P"
16628218,"Wang, HongBin|Yang, Chengfeng|Leskow, Federico Coluccio|Sun, Jing|Canagarajah, Bertram|Hurley, James H|Kazanietz, Marcelo G"
16751098,"B&uuml;hler, Marc|Verdel, Andr&eacute;|Moazed, Danesh"
16751097,"Noma, Ken-ichi|Cam, Hugh P|Maraia, Richard J|Grewal, Shiv I S"
16628215,"Liu, Juhong|Kouzine, Fedor|Nie, Zuqin|Chung, Hye-Jung|Elisha-Feil, Zichrini|Weber, Achim|Zhao, Keji|Levens, David"
17062391,"Inoue, Atsushi|Sawata, Shinya Y|Taira, Kazunari"
17406454,"Lehner, Ben|Tischler, Julia|Fraser, Andrew G"
15292914,"Caplen, N J"
16972274,"Goto, Yuya|Hayashi, Reiko|Kang, Dongchon|Yoshida, Kenichi"
16628209,"Neumann, Beate|Held, Michael|Liebel, Urban|Erfle, Holger|Rogers, Phill|Pepperkok, Rainer|Ellenberg, Jan"
16890353,"Bando, Yoshio|Ito, Shinji|Nagai, Yoshiko|Terayama, Ryuji|Kishibe, Mari|Jiang, Ying-Ping|Mitrovic, Branka|Takahashi, Takayuki|Yoshida, Shigetaka"
12515822,"Goshima, Gohta|Kiyomitsu, Tomomi|Yoda, Kinya|Yanagida, Mitsuhiro"
15972844,"Zayas, Ricardo M|Bold, Tyler D|Newmark, Phillip A"
3856874,"Siekierka, J|Mariano, T M|Reichel, P A|Mathews, M B"
15890922,"Kampmueller, Kathryn M|Miller, David J"
16103914,"Hansen, Malene|Hsu, Ao-Lin|Dillin, Andrew|Kenyon, Cynthia"
17406440,"Rao, Manjeet K|Wilkinson, Miles F"
12941798,"Chen, Yangchao|Stamatoyannopoulos, George|Song, Chao-Zhong"
18602470,"Sacher, Raphael|Stergiou, Lilli|Pelkmans, Lucas"
15047140,"Duxbury, Mark S|Whang, Edward E"
15153635,"Djikeng, Appolinaire|Shen, Shuiyuan|Tschudi, Christian|Ullu, Elisabetta"
17152482,"Zhu, Xiao-Qun|Ye, Qing-Hai|Lei, Ke-Feng|Chen, Jie|Qin, Lun-Xiu"
16972256,"Szymczyk, K H|Freeman, T A|Adams, C S|Srinivas, V|Steinbeck, M J"
15768029,"Ralph, G Scott|Radcliffe, Pippa A|Day, Denise M|Carthy, Janine M|Leroux, Marie A|Lee, Debbie C P|Wong, Liang-Fong|Bilsland, Lynsey G|Greensmith, Linda|Kingsman, Susan M|Mitrophanous, Kyriacos A|Mazarakis, Nicholas D|Azzouz, Mimoun"
17512925,"Schr&ouml;der, J&ouml;rn E|Tegeler, Marion R|Grosshans, Uli|Porten, Elmar|Blank, Martina|Lee, Jun|Esapa, Chris|Blake, Derek J|Kr&ouml;ger, Stephan"
15768028,"Raoul, C&eacute;dric|Abbas-Terki, Toufik|Bensadoun, Jean-Charles|Guillot, Sandrine|Haase, Georg|Szulc, Jolanta|Henderson, Christopher E|Aebischer, Patrick"
17029593,"R&ouml;hl, Thomas|Kurreck, Jens"
16046552,"Fleming, Jason B|Shen, Guo-Liang|Holloway, Shane E|Davis, Mishel|Brekken, Rolf A"
15456726,"Pinheiro, Elaine M|Montell, Denise J"
17218006,"Hoon Jeong, Ji|Christensen, Lane V|Yockman, James W|Zhong, Zhiyuan|Engbersen, Johan F J|Jong Kim, Won|Feijen, Jan|Wan Kim, Sung"
18053590,"Militello, Kevin T|Refour, Philippe|Comeaux, Christy A|Duraisingh, Manoj T"
14965205,"Zhang, J|Hua, Z C"
15931860,"Li, Da-ke|Peng, Zhi-lan|Niu, Xiao-yu|Wang, Dan-qing"
15923665,"Savvidou, Ellada|Cobbe, Neville|Steffensen, S&oslash;ren|Cotterill, Sue|Heck, Margarete M S"
18430416,"Yamauchi, Seiji|Higashitani, Nahoko|Otani, Mieko|Higashitani, Atsushi|Ogura, Teru|Yamanaka, Kunitoshi"
17603021,"Amin, Mohammed Abdullahel|Matsunaga, Sachihiro|Ma, Nan|Takata, Hideaki|Yokoyama, Masami|Uchiyama, Susumu|Fukui, Kiichi"
17512908,"Iqbal, Khursheed|Kues, Wilfried A|Niemann, Heiner"
15514059,"Takata, Kei-ichi|Yoshida, Hideki|Yamaguchi, Masamitsu|Sakaguchi, Kengo"
17652171,"Rozema, David B|Lewis, David L|Wakefield, Darren H|Wong, So C|Klein, Jason J|Roesch, Paula L|Bertin, Stephanie L|Reppen, Tom W|Chu, Qili|Blokhin, Andrei V|Hagstrom, James E|Wolff, Jon A"
15923658,"Crevel, Gilles|Mathe, Endre|Cotterill, Sue"
17283530,"Deng, Hong-Xing|Dou, Yan-Ling|Kan, Bing|Li, Jiong|Liang, Chuan-Yu|Liu, Li-Zhong|Tian, Ling|Wei, Yu-Quang|Wen, Yan-Jun"
16734665,"Carmichael, Jon B|Stoica, Cezar|Parker, Henry|McCaffery, J Michael|Simmonds, Andrew J|Hobman, Tom C"
15661512,"Gunsalus, Kristin C|Piano, Fabio"
16456133,"Hough, Shelley R|Clements, Ian|Welch, Peter J|Wiederholt, Kristin A"
17471941,"Nakayama, Jun-ichi"
17390021,"Nara, Keigo|Kusafuka, Takeshi|Yoneda, Akihiro|Oue, Takaharu|Sangkhathat, Surasak|Fukuzawa, Masahiro"
16103876,"Popov, Nikita|Wahlstr&ouml;m, Therese|Hurlin, Peter J|Henriksson, Marie"
16300482,"Ayyadevara, Srinivas|Dandapat, Abhijit|Singh, Sharda P|Benes, Helen|Zimniak, Ludwika|Shmookler Reis, Robert J|Zimniak, Piotr"
17693120,"Jia, Li|Cao, Jun|Wei, Wei|Wang, Shujing|Zuo, Yunfei|Zhang, Jianing"
15817151,"Spring, Christopher M|Kelly, Kevin F|O'Kelly, Ita|Graham, Monica|Crawford, Howard C|Daniel, Juliet M"
18463166,"Peifer, Mark|Rogers, Gregory C|Rogers, Stephen L|Rusan, Nasser M"
15915452,"Rendall, Glenn"
11106747,"Parrish, S|Fleenor, J|Xu, S|Mello, C|Fire, A"
18463163,"Ducat, Daniel|Kawaguchi, Shin-Ichi|Liu, Hongbin|Yates, John R|Zheng, Yixian"
17070520,"Ivanov, Vladimir N|Hei, Tom K"
15743415,"Ruksana, Razia|Kuroda, Kazuki|Terami, Hiromi|Bando, Tetsuya|Kitaoka, Shun|Takaya, Tomohide|Sakube, Yasuji|Kagawa, Hiroaki"
7903669,"Jim&eacute;nez-Garc&iacute;a, L F|Green, S R|Mathews, M B|Spector, D L"
15530419,"Lu, Wen-Wen|Hsu, Yueh-Ying|Yang, Jyh-Yuan|Kung, Szu-Hao"
12655026,"Sohail, Muhammad|Doran, Graeme|Riedemann, Johann|Macaulay, Val|Southern, Edwin M"
17938864,"Sun, Ping|Gao, Jie|Liu, Yan-Li|Wei, Lu-Wan|Wu, Li-Ping|Liu, Zhi-Yu"
10926508,"Kaberdin, V R|Walsh, A P|Jakobsen, T|McDowall, K J|von Gabain, A"
16980394,"Mendenhall, Alexander R|LaRue, Bobby|Padilla, Pamela A"
15923622,"Yart, Armelle|Gstaiger, Matthias|Wirbelauer, Christiane|Pecnik, Maria|Anastasiou, Dimitrios|Hess, Daniel|Krek, Wilhelm"
16488869,"Hickson, Gilles R X|Echard, Arnaud|O'Farrell, Patrick H"
14703012,"Karabinos, Anton|B&uuml;ssing, Ingo|Schulze, Ekkehard|Wang, Jian|Weber, Klaus|Schnabel, Ralf"
18684324,"Asadullah, Khusru|Gust, Tatjana C|Merz, Claudia|Neubrandt, Luisa|Z&uuml;gel, Ulrich|von Bonin, Arne"
16079267,"Xu, Baogang J|Shyr, Yu|Liang, Xiubin|Ma, Li-Jun|Donnert, Ellen M|Roberts, Jeremy D|Zhang, Xueqiong|Kon, Valentina|Brown, Nancy J|Caprioli, Richard M|Fogo, Agnes B"
16488867,"Gerlich, Daniel|Hirota, Toru|Koch, Birgit|Peters, Jan-Michael|Ellenberg, Jan"
11909538,"Bamba, Chisa|Bobinnec, Yves|Fukuda, Makoto|Nishida, Eisuke"
17332642,"Tuzmen, Sukru|Kiefer, Jeff|Mousses, Spyro"
14752161,"Pal-Bhadra, Manika|Leibovitch, Boris A|Gandhi, Sumit G|Rao, Madhusudana|Bhadra, Utpal|Birchler, James A|Elgin, Sarah C R"
15923617,"Liu, Xiaoqi|Lin, Chin-Yo|Lei, Ming|Yan, Shi|Zhou, Tianhua|Erikson, Raymond L"
16202143,"Dong, Ying|Friedrich, Markus"
16423323,"Malik, Ibrahim|Garrido, Manuel|B&auml;hr, Mathias|K&uuml;gler, Sebastian|Michel, Uwe"
18528666,"Chappell, Thomas G|Gray, Phillip N"
16202132,"O'Grady, Michael|Raha, Debasish|Hanson, Bonnie J|Bunting, Michaeline|Hanson, George T"
16325011,"Pekarik, Vladimir"
17103251,"Mao, Chih-Ping|Hung, Chien-Fu|Wu, T-C"
16226706,"Hatzivassiliou, Georgia|Zhao, Fangping|Bauer, Daniel E|Andreadis, Charalambos|Shaw, Anthony N|Dhanak, Dashyant|Hingorani, Sunil R|Tuveson, David A|Thompson, Craig B"
16546192,"Pfarr, Kenneth|Heider, Ulrike|Hoerauf, Achim"
16685454,"Vollmann, Arabel|Vornlocher, Hans-Peter|Stempfl, Thomas|Brockhoff, Gero|Apfel, Rainer|Bogdahn, Ulrich"
17103244,"Fujii, Nanae|Inui, Takayuki|Iwasa, Kinuko|Morishige, Takashi|Sato, Fumihiko"
16046475,"Pulipparacharuvil, Suprabha|Akbar, Mohammed Ali|Ray, Sanchali|Sevrioukov, Evgueny A|Haberman, Adam S|Rohrer, Jack|Kr&auml;mer, Helmut"
16923017,"Rahman, Abidur|Nakasone, Akari|Chhun, Tory|Ooura, Chiharu|Biswas, Kamal Kanti|Uchimiya, Hirofumi|Tsurumi, Seiji|Baskin, Tobias I|Tanaka, Atsushi|Oono, Yutaka"
17889673,"Chiu, Yu-Hsin|Sun, Qinmiao|Chen, Zhijian J"
12941703,"Himber, Christophe|Dunoyer, Patrice|Moissiard, Guillaume|Ritzenthaler, Christophe|Voinnet, Olivier"
12368261,"Ishizuka, Akira|Siomi, Mikiko C|Siomi, Haruhiko"
12368260,"Caudy, Amy A|Myers, Mike|Hannon, Gregory J|Hammond, Scott M"
17725827,"Gutierrez, Arturo|Sommer, Ralf J"
18028931,"Thompson, F J|Viney, M E"
15145345,"Murchison, Elizabeth P|Hannon, Gregory J"
15882625,"Hoepfner, Sebastian|Severin, Fedor|Cabezas, Alicia|Habermann, Bianca|Runge, Anja|Gillooly, David|Stenmark, Harald|Zerial, Marino"
16685436,"Kondraganti, Shakuntala|Gondi, Christopher S|McCutcheon, Ian|Dinh, Dzung H|Gujrati, Meena|Rao, Jasti S|Olivero, William C"
15079801,"He, Guo-ping|Zhang, Si-zhong"
15522169,"Niu, Xiao-Yu|Peng, Zhi-Lan|Wang, He"
17545592,"Cheng, Jiasen|Huo, De-Hua|Kuang, Dong-Ming|Yang, Jine|Zheng, Limin|Zhuang, Shi-Mei"
17676662,"Chen, Yangchao|Lin, Marie Chia-mi|Wang, Hua|Chan, Chu-yan|Jiang, Lei|Ngai, Sai Ming|Yu, Jun|He, Ming-liang|Shaw, Pang-Chui|Yew, David T|Sung, Joseph J|Kung, Hsiang-fu"
17897846,"Gong, Xiaoyan|Fu, Yanping|Jiang, Daohong|Li, Guoqing|Yi, Xianhong|Peng, Youliang"
16628085,"Li, Yixiong|Jian, Zhiyuan|Xia, Kun|Li, Xiaogang|Lv, Xinsheng|Pei, Haiping|Chen, Zhikang|Li, Jindong"
16898417,"Hayafune, Masaaki|Miyano-Kurosaki, Naoko|Takaku, Hiroshi|Park, Wee-Sung"
15350128,"Buryanovskyy, Leonid|Fu, Yue|Boyd, Molly|Ma, Yuliang|Hsieh, Tze-chen|Wu, Joseph M|Zhang, Zhongtao"
18725232,"Fan, Dongmei|Liu, Fang|Qi, Jing|Xiong, Dongsheng|Yang, Chunzheng|Zhou, Yuan|Zhu, Huifang|Zhu, Zhenping"
17488238,"Rosnoblet, Claire|Aubry, Catherine|Leprince, Olivier|Vu, Benoit Ly|Rogniaux, H&eacute;l&egrave;ne|Buitink, Julia"
17652078,"Caffaro, Carolina E|Hirschberg, Carlos B|Berninsone, Patricia M"
15243629,"Sayah, David M|Sokolskaja, Elena|Berthoux, Lionel|Luban, Jeremy"
18471277,"Pispa, Johanna|Palm&eacute;n, Susanna|Holmberg, Carina I|J&auml;ntti, Jussi"
17389931,"Zhou, Hongxia|Falkenburger, Bj&ouml;rn H|Schulz, J&ouml;rg B|Tieu, Kim|Xu, Zuoshang|Xia, Xu Gang"
16841065,"Barik, Sailen"
12482920,"Michaelson, Jennifer S|Leder, Philip"
16890216,"Xiao, Hong|Hapiak, Vera M|Smith, Katherine A|Lin, Li|Hobson, Robert J|Plenefisch, John|Komuniecki, Richard"
11598181,"Yoder, J H|Han, M"
15210852,"Salvi, Alessandro|Arici, Bruna|De Petro, Giuseppina|Barlati, Sergio"
18250084,"Coventry, Veronica K|Conn, Graeme L"
16456031,"Popova, Blagovesta|Kuhlmann, Markus|Hinas, Andrea|S&ouml;derbom, Fredrik|Nellen, Wolfgang"
17889631,"Wang, Zimin|Gao, Zhongyu|Shi, Yi|Sun, Yi|Lin, Zihao|Jiang, Hua|Hou, Tiesheng|Wang, Qiugen|Yuan, Xiangbin|Zhu, Xiaohai|Wu, Hong|Jin, Youxin"
15882589,"Kidner, Catherine A|Martienssen, Robert A"
18323805,"Shah, Samit|Friedman, Simon H"
14973273,"Killian, Darrell J|Hubbard, E Jane Albert"
16890199,"Izquierdo, Jos&eacute; M"
16243027,"Kanoh, Junko|Sadaie, Mahito|Urano, Takeshi|Ishikawa, Fuyuki"
17914195,"Nawaz-ul-Rehman, Muhammad Shah|Mansoor, Shahid|Khan, Asif Ali|Zafar, Yusuf|Briddon, Rob W"
14588242,"Kunda, Patricia|Craig, Gavin|Dominguez, Veronica|Baum, Buzz"
16890193,"Hong, Jie|Zhao, Yingchun|Huang, Weida"
18323791,"Kinouchi, N|Ohsawa, Y|Ishimaru, N|Ohuchi, H|Sunada, Y|Hayashi, Y|Tanimoto, Y|Moriyama, K|Noji, S"
16505164,"Varma, Dileep|Dujardin, Denis L|Stehman, Stephanie A|Vallee, Richard B"
18487626,"Kenneth, Niall S|Marshall, Lynne|White, Robert J"
